Year,SYSTEM_CODE,SPECIES_CODE,LOCATION,IMAGE_NAME,AGE,SEX,LENGTH,CSW1,CSW2,CSW3,CSW4,CSW5,CSW6,CSW7,CSW8,CSW9,CSW10,CSW11,CSW12,CSW13,CSW14
2014,SS,230,SHOAL ISLAND,SS1404F081,4,2,186,2.0356,1.4892,0.7001,0.3741,,,,,,,,,,
2014,SS,230,SHOAL ISLAND,SS1404F082,4,2,173,0.8741,1.7185,0.7222,0.7,,,,,,,,,,
2014,SS,230,SHOAL ISLAND,SS1404F083,4,2,184,1.6781,1.5429,0.5001,0.4816,,,,,,,,,,
2014,SS,230,SHOAL ISLAND,SS1404F084,4,2,179,1.6243,1.3483,0.6686,0.2482,,,,,,,,,,
2014,SS,230,SHOAL ISLAND,SS1404F085,4,2,199,1.7168,1.6112,0.9964,0.4871,,,,,,,,,,
2014,SS,230,KASIANA ISLANDS,SS1404F086,4,2,204,1.9409,1.6853,0.8741,0.6334,,,,,,,,,,
2014,SS,230,KASIANA ISLANDS,SS1404F087,4,2,199,1.7853,1.5408,1.0075,0.3556,,,,,,,,,,
2014,SS,230,KASIANA ISLANDS,SS1404F088,4,2,192,2.0094,1.5575,0.9575,0.3963,,,,,,,,,,
2014,SS,230,KASIANA ISLANDS,SS1404F089,4,2,229,1.8004,1.6318,0.9539,0.3816,,,,,,,,,,
2014,SS,230,KASIANA ISLANDS,SS1404F090,4,2,200,2.0149,1.7779,0.9556,0.4185,,,,,,,,,,
2014,SS,230,KASIANA ISLANDS,SS1404F091,4,2,181,1.5539,1.2409,1.0983,0.7353,,,,,,,,,,
2014,SS,230,KASIANA ISLANDS,SS1404F092,4,2,191,1.7634,1.3114,1.0299,0.652,,,,,,,,,,
2014,SS,230,KASIANA ISLANDS,SS1404F093,4,2,216,2.0037,1.8333,1.0519,0.6259,,,,,,,,,,
2014,SS,230,WATSON POINT,SS1404F094,4,2,201,1.5318,1.5818,0.8835,0.4038,,,,,,,,,,
2014,SS,230,WATSON POINT,SS1404F095,4,2,193,1.8909,1.639,0.8964,0.4945,,,,,,,,,,
2014,SS,230,WATSON POINT,SS1404F096,4,2,170,1.3,1.1648,0.9037,0.5926,,,,,,,,,,
2014,SS,230,WATSON POINT,SS1404F097,4,2,202,1.3578,1.8339,1.0874,0.6465,,,,,,,,,,
2014,SS,230,WATSON POINT,SS1404F098,4,2,197,1.5187,1.4743,0.4519,0.3149,,,,,,,,,,
2014,SS,230,WATSON POINT,SS1404F099,4,2,209,1.9096,1.7485,1.178,0.3204,,,,,,,,,,
2014,SS,230,WATSON POINT,SS1404F100,4,2,204,1.6189,1.5633,0.9299,0.4853,,,,,,,,,,
2014,SS,230,WATSON POINT,SS1404F101,4,2,201,1.0946,1.6373,1.2465,0.7242,,,,,,,,,,
2014,SS,230,WATSON POINT,SS1404F102,4,2,217,1.9038,1.8816,1.0797,0.5537,,,,,,,,,,
2014,SS,230,WATSON POINT,SS1404F103,4,2,211,1.6596,1.7781,1.1465,0.4501,,,,,,,,,,
2014,SS,230,HALIBUT POINT,SS1404F104,4,2,217,1.8115,1.7967,0.7631,0.4408,,,,,,,,,,
2014,SS,230,HALIBUT POINT,SS1404F105,4,2,210,2.4374,1.6225,1.052,0.5112,,,,,,,,,,
2014,SS,230,HALIBUT POINT,SS1404F107,4,2,191,1.5376,1.2893,1.067,0.8225,,,,,,,,,,
2014,SS,230,HALIBUT POINT,SS1404F108,4,2,181,1.4892,1.3484,0.9372,0.4742,,,,,,,,,,
2014,SS,230,HALIBUT POINT,SS1404F109,4,2,174,1.389,1.5816,0.7408,0.4519,,,,,,,,,,
2014,SS,230,HALIBUT POINT,SS1404F110,4,2,189,1.3408,1.4668,0.7112,0.5334,,,,,,,,,,
2014,SS,230,HALIBUT POINT,SS1404F111,4,2,200,1.8742,1.3927,0.7445,0.4963,,,,,,,,,,
2014,SS,230,HALIBUT POINT,SS1404F112,4,2,195,1.7558,1.5928,1.0057,0.4297,,,,,,,,,,
2014,SS,230,HALIBUT POINT,SS1404F113,4,2,163,1.2706,1.5262,0.7409,0.426,,,,,,,,,,
2014,SS,230,BIG GAVANSKI ISLAND,SS1404F114,4,2,216,2.2024,1.5337,0.8761,0.5335,,,,,,,,,,
2014,SS,230,BIG GAVANSKI ISLAND,SS1404F115,4,2,201,1.6152,1.8874,1.1891,0.7409,,,,,,,,,,
2014,SS,230,BIG GAVANSKI ISLAND,SS1404F116,4,2,177,1.563,1.1704,0.5556,0.3852,,,,,,,,,,
2014,SS,230,BIG GAVANSKI ISLAND,SS1404F117,4,2,179,1.4524,1.6062,0.5632,0.6503,,,,,,,,,,
2014,SS,230,BIG GAVANSKI ISLAND,SS1404F119,4,2,175,1.4154,1.4469,0.717,0.3094,,,,,,,,,,
2014,SS,230,BIG GAVANSKI ISLAND,SS1404F120,4,2,182,1.9449,1.0595,0.9669,0.4519,,,,,,,,,,
2014,SS,230,BIG GAVANSKI ISLAND,SS1404F121,4,2,208,1.6741,1.7001,0.7185,0.2852,,,,,,,,,,
2014,SS,230,BIG GAVANSKI ISLAND,SS1404F122,4,2,188,2.021,1.858,0.6854,0.3909,,,,,,,,,,
2014,SS,230,APPLE ISLANDS,SS1404F123,4,2,185,1.5762,1.6521,0.8872,0.6149,,,,,,,,,,
2014,SS,230,APPLE ISLANDS,SS1404F124,4,2,205,1.9894,1.5504,1.0818,0.4501,,,,,,,,,,
2014,SS,230,APPLE ISLANDS,SS1404F125,4,2,199,1.6263,1.4189,0.9984,0.4094,,,,,,,,,,
2014,SS,230,BIG GAVANSKI ISLAND,SS1404F127,4,2,171,1.7228,0.8948,0.7855,0.6076,,,,,,,,,,
2014,SS,230,BIG GAVANSKI ISLAND,SS1404F128,4,2,193,1.8519,1.3667,1.063,0.5222,,,,,,,,,,
2014,SS,230,BIG GAVANSKI ISLAND,SS1404F129,4,2,214,1.7299,1.478,1.252,0.4519,,,,,,,,,,
2014,SS,230,BIG GAVANSKI ISLAND,SS1404F130,4,2,206,2.0833,1.3222,0.9704,0.5,,,,,,,,,,
2014,SS,230,BIG GAVANSKI ISLAND,SS1404F131,4,2,205,1.4853,1.6038,1.3372,0.6964,,,,,,,,,,
2014,SS,230,BIG GAVANSKI ISLAND,SS1404F132,4,2,186,1.4871,1.7501,0.6186,0.463,,,,,,,,,,
2014,SS,230,BIG GAVANSKI ISLAND,SS1404F133,4,2,184,1.589,1.5742,0.7482,0.6778,,,,,,,,,,
2014,SS,230,BIG GAVANSKI ISLAND,SS1404F134,4,2,215,2.1057,1.6131,1.0815,0.4241,,,,,,,,,,
2014,SS,230,BIG GAVANSKI ISLAND,SS1404F135,4,2,185,1.2761,1.2891,0.8631,0.5167,,,,,,,,,,
2014,SS,230,BIG GAVANSKI ISLAND,SS1404F136,4,2,179,1.5408,1.3408,0.9037,0.5926,,,,,,,,,,
2014,SS,230,SIGINAKA ISLANDS,SS1404F138,4,2,209,1.8153,1.4948,0.9669,0.6668,,,,,,,,,,
2014,SS,230,SIGINAKA ISLANDS,SS1404F139,4,2,175,2.1355,1.7595,0.6371,0.3834,,,,,,,,,,
2014,SS,230,SIGINAKA ISLANDS,SS1404F140,4,2,186,1.6112,1.4482,0.7074,0.4408,,,,,,,,,,
2014,SS,230,SIGINAKA ISLANDS,SS1404F141,4,2,208,1.8927,1.7353,1.039,0.2797,,,,,,,,,,
2014,SS,230,SIGINAKA ISLANDS,SS1404F142,4,2,200,2.0113,1.652,0.7667,0.4185,,,,,,,,,,
2014,SS,230,SIGINAKA ISLANDS,SS1404F143,4,2,188,1.7932,1.4968,0.6372,0.4446,,,,,,,,,,
2014,SS,230,SIGINAKA ISLANDS,SS1404F144,4,2,190,1.9299,0.8335,1.089,0.6742,,,,,,,,,,
2014,SS,230,SIGINAKA ISLANDS,SS1404F145,4,2,188,1.8409,0.8889,0.9964,0.426,,,,,,,,,,
2014,SS,230,SIGINAKA ISLANDS,SS1404F146,4,2,188,1.3449,1.2541,0.9781,0.8058,,,,,,,,,,
2014,SS,230,SIGINAKA ISLANDS,SS1404F147,4,2,177,1.2279,1.615,0.7464,0.4445,,,,,,,,,,
2014,SS,230,SIGINAKA ISLANDS,SS1404F148,4,2,203,1.5705,1.4835,0.8075,0.4352,,,,,,,,,,
2014,SS,230,SIGINAKA ISLANDS,SS1404F149,4,2,161,1.1648,0.8519,0.5574,0.5296,,,,,,,,,,
2014,SS,230,SIGINAKA ISLANDS,SS1404F151,4,2,188,1.8467,1.7392,0.8891,0.3223,,,,,,,,,,
2014,SS,230,SIGINAKA ISLANDS,SS1404F152,4,2,198,1.815,1.5316,0.8038,0.6741,,,,,,,,,,
2014,SS,230,SAINT JOHN BAPTIST BAY,SS1404F154,4,2,209,1.7486,1.819,0.8928,0.615,,,,,,,,,,
2014,SS,230,SAINT JOHN BAPTIST BAY,SS1404F155,4,2,197,1.6891,1.4409,0.9575,0.6705,,,,,,,,,,
2014,SS,230,SAINT JOHN BAPTIST BAY,SS1404F156,4,2,192,1.9446,1.4612,0.563,0.5241,,,,,,,,,,
2014,SS,230,SAINT JOHN BAPTIST BAY,SS1404F157,4,2,202,1.8154,1.7357,0.9707,0.4223,,,,,,,,,,
2014,SS,230,SAINT JOHN BAPTIST BAY,SS1404F158,4,2,194,1.6705,1.4853,0.9741,0.5556,,,,,,,,,,
2014,SS,230,SAINT JOHN BAPTIST BAY,SS1404F159,4,2,202,1.9985,1.7244,0.7964,0.6557,,,,,,,,,,
2014,SS,230,SAINT JOHN BAPTIST BAY,SS1404F160,4,2,194,1.4948,1.7615,1.0336,0.3204,,,,,,,,,,
2014,SS,230,SAINT JOHN BAPTIST BAY,SS1404F161,4,2,201,1.7353,1.8983,0.9501,0.5037,,,,,,,,,,
2014,SS,230,SAINT JOHN BAPTIST BAY,SS1404F162,4,2,203,1.893,1.7504,0.7817,0.6409,,,,,,,,,,
2014,SS,230,SAINT JOHN BAPTIST BAY,SS1404F163,4,2,192,1.504,1.8966,1.1909,0.689,,,,,,,,,,
2014,SS,230,SAINT JOHN BAPTIST BAY,SS1404F164,4,2,191,1.4872,1.5669,1.1353,0.6853,,,,,,,,,,
2014,SS,230,SAINT JOHN BAPTIST BAY,SS1404F165,4,2,184,1.3742,1.6113,0.7316,0.5612,,,,,,,,,,
2014,SS,230,HARBOR POINT,SS1404F167,4,2,201,1.7185,1.5926,0.7926,0.7037,,,,,,,,,,
2014,SS,230,HARBOR POINT,SS1404F168,4,2,206,1.841,1.5058,0.889,0.4075,,,,,,,,,,
2014,SS,230,HARBOR POINT,SS1404F169,4,2,205,2.1081,1.6301,1.0096,0.2964,,,,,,,,,,
2014,SS,230,HARBOR POINT,SS1404F170,4,2,214,1.8747,1.6413,0.8595,0.5594,,,,,,,,,,
2014,SS,230,HARBOR POINT,SS1404F171,4,2,186,1.8396,1.6728,0.8281,0.4446,,,,,,,,,,
2014,SS,230,HARBOR POINT,SS1404F172,4,2,199,1.789,1.789,1.0445,0.5778,,,,,,,,,,
2014,SS,230,HARBOR POINT,SS1404F175,4,2,205,1.017,1.5746,1.054,0.6854,,,,,,,,,,
2014,SS,230,HARBOR POINT,SS1404F176,4,2,207,2.4617,1.9968,1.0317,0.5483,,,,,,,,,,
2014,SS,230,HARBOR POINT,SS1404F177,4,2,208,2.3101,1.5209,0.7447,0.2668,,,,,,,,,,
2014,SS,230,HARBOR POINT,SS1404F178,4,2,203,1.8873,1.728,1.2243,0.5908,,,,,,,,,,
2014,SS,230,HARBOR POINT,SS1404F179,4,2,191,2.178,1.1557,0.8908,0.3963,,,,,,,,,,
2014,SS,230,HARBOR POINT,SS1404F180,4,2,197,1.6858,1.319,0.6558,0.4094,,,,,,,,,,
2014,SS,230,HARBOR POINT,SS1404F181,4,2,198,1.3617,1.471,0.9467,0.2038,,,,,,,,,,
2014,SS,230,HARBOR POINT,SS1404F182,4,2,197,1.954,1.5854,0.8038,0.3149,,,,,,,,,,
2014,SS,230,MIDDLE ISLAND SOUTHWEST,SS1404M001,4,1,177,1.4205,1.2427,0.926,0.6278,,,,,,,,,,
2014,SS,230,MIDDLE ISLAND SOUTHWEST,SS1404M002,4,1,189,2.1226,1.7207,0.6501,0.3556,,,,,,,,,,
2014,SS,230,MIDDLE ISLAND SOUTHWEST,SS1404M003,4,1,205,1.8707,1.6337,1.0595,0.2889,,,,,,,,,,
2014,SS,230,MIDDLE ISLAND SOUTHWEST,SS1404M004,4,1,208,1.714819,1.648152,0.9111135,0.3851861,,,,,,,,,,
2014,SS,230,MIDDLE ISLAND SOUTHWEST,SS1404M005,4,1,206,1.794621,1.742765,1.170486,0.4463404,,,,,,,,,,
2014,SS,230,MIDDLE ISLAND SOUTHWEST,SS1404M006,4,1,204,1.815406,1.291161,0.9466044,0.3760483,,,,,,,,,,
2014,SS,230,MIDDLE ISLAND SOUTHWEST,SS1404M007,4,1,181,1.115229,1.383847,0.8466107,0.5483518,,,,,,,,,,
2014,SS,230,MIDDLE ISLAND SOUTHWEST,SS1404M008,4,1,208,1.739237,1.45029,0.91685,0.5112134,,,,,,,,,,
2014,SS,230,MIDDLE ISLAND SOUTHWEST,SS1404M009,4,1,204,1.61725,1.619102,1.122627,0.4649824,,,,,,,,,,
2014,SS,230,MIDDLE ISLAND SOUTHWEST,SS1404M010,4,1,199,1.37425,1.681697,1.111253,0.3889387,,,,,,,,,,
2014,SS,230,MIDDLE ISLAND SOUTHWEST,SS1404M011,4,1,191,1.635723,1.333772,1.122592,0.5131319,,,,,,,,,,
2014,SS,230,MIDDLE ISLAND SOUTHWEST,SS1404M012,4,1,181,1.807771,1.394725,0.8557278,0.2852426,,,,,,,,,,
2014,SS,230,CROW PASS SOUTH,SS1404M013,4,1,195,1.689019,1.511228,1.003781,0.359287,,,,,,,,,,
2014,SS,230,CROW PASS SOUTH,SS1404M014,4,1,201,1.872398,1.581631,0.8945287,0.3111404,,,,,,,,,,
2014,SS,230,CROW PASS SOUTH,SS1404M015,4,1,198,1.754299,1.556083,1.102226,0.4520052,,,,,,,,,,
2014,SS,230,CROW PASS SOUTH,SS1404M016,4,1,211,1.757805,1.674453,1.146556,0.266727,,,,,,,,,,
2014,SS,230,GAGARIN ISLAND WEST,SS1404M018,4,1,198,1.94475,1.387255,0.9575576,0.3704285,,,,,,,,,,
2014,SS,230,GAGARIN ISLAND WEST,SS1404M019,4,1,195,1.722506,1.900313,1.011278,0.470448,,,,,,,,,,
2014,SS,230,GAGARIN ISLAND WEST,SS1404M020,4,1,218,1.940744,2.155561,1.148151,0.5518531,,,,,,,,,,
2014,SS,230,GAGARIN ISLAND WEST,SS1404M022,4,1,199,2.048709,1.594882,0.8780185,0.3519483,,,,,,,,,,
2014,SS,230,GAGARIN ISLAND WEST,SS1404M023,4,1,197,1.980356,1.144864,0.9873993,0.5409391,,,,,,,,,,
2014,SS,230,GAGARIN ISLAND WEST,SS1404M024,4,1,193,1.833388,1.888944,0.8000237,0.318528,,,,,,,,,,
2014,SS,230,GAGARIN ISLAND WEST,SS1404M025,4,1,196,1.726308,1.344742,0.7779498,0.4593609,,,,,,,,,,
2014,SS,230,GAGARIN ISLAND WEST,SS1404M026,4,1,178,1.464987,1.574259,0.5648811,0.4185676,,,,,,,,,,
2014,SS,230,GAGARIN ISLAND WEST,SS1404M027,4,1,170,1.589218,1.057626,0.9409356,0.644578,,,,,,,,,,
2014,SS,230,GAGARIN ISLAND WEST,SS1404M028,4,1,185,1.600258,1.131664,0.6519569,0.4778546,,,,,,,,,,
2014,SS,230,GAGARIN ISLAND WEST,SS1404M029,4,1,189,1.658044,1.331993,1.100422,0.4612882,,,,,,,,,,
2014,SS,230,GAGARIN ISLAND WEST,SS1404M030,4,1,196,1.635718,1.696849,0.7891459,0.3834581,,,,,,,,,,
2014,SS,230,GAGARIN ISLAND WEST,SS1404M031,4,1,193,1.754218,1.567126,0.7965297,0.483475,,,,,,,,,,
2014,SS,230,GAGARIN ISLAND WEST,SS1404M032,4,1,198,1.591168,1.476322,0.9409933,0.6946309,,,,,,,,,,
2014,SS,230,GAGARIN ISLAND WEST,SS1404M033,4,1,199,2.10987,1.25592,0.9391613,0.6964983,,,,,,,,,,
2014,SS,230,CROW ISLAND WEST,SS1404M034,4,1,179,1.572484,1.166861,0.8223593,0.4463708,,,,,,,,,,
2014,SS,230,CROW ISLAND WEST,SS1404M035,4,1,206,1.7095,1.5372,1.0779,0.6149,,,,,,,,,,
2014,SS,230,CROW ISLAND WEST,SS1404M036,4,1,183,1.9264,1.3744,0.8891,0.3668,,,,,,,,,,
2014,SS,230,CROW ISLAND WEST,SS1404M037,4,1,192,1.8778,2.0112,0.7889,0.4482,,,,,,,,,,
2014,SS,230,CROW ISLAND WEST,SS1404M038,4,1,186,1.7191,1.5005,0.8669,0.4705,,,,,,,,,,
2014,SS,230,GAGARIN ISLAND EAST,SS1404M039,4,1,182,1.4372,1.1372,0.8038,0.4297,,,,,,,,,,
2014,SS,230,GAGARIN ISLAND EAST,SS1404M040,4,1,194,1.993,1.7411,0.8779,0.5038,,,,,,,,,,
2014,SS,230,GAGARIN ISLAND EAST,SS1404M041,4,1,208,1.882,1.4726,1.3078,0.3668,,,,,,,,,,
2014,SS,230,GAGARIN ISLAND EAST,SS1404M042,4,1,192,1.5,1.6741,0.9444,0.5481,,,,,,,,,,
2014,SS,230,GAGARIN ISLAND EAST,SS1404M043,4,1,198,1.6911,1.3484,0.7483,0.3742,,,,,,,,,,
2014,SS,230,GAGARIN ISLAND EAST,SS1404M044,4,1,204,1.7468,1.4689,0.7354,0.5224,,,,,,,,,,
2014,SS,230,GAGARIN ISLAND EAST,SS1404M045,4,1,197,2.245,1.443,0.9021,0.4835,,,,,,,,,,
2014,SS,230,GAGARIN ISLAND EAST,SS1404M046,4,1,183,1.4375,1.4227,0.7151,0.4409,,,,,,,,,,
2014,SS,230,GAGARIN ISLAND EAST,SS1404M047,4,1,178,1.6224,1.278,1.0927,0.489,,,,,,,,,,
2014,SS,230,GAGARIN ISLAND EAST,SS1404M048,4,1,194,1.5686,1.6908,0.9686,0.4334,,,,,,,,,,
2014,SS,230,MIDDLE ISLAND EAST,SS1404M049,4,1,205,2.3672,1.7245,0.9076,0.4964,,,,,,,,,,
2014,SS,230,MIDDLE ISLAND EAST,SS1404M050,4,1,183,1.6741,1.4371,0.9223,0.3519,,,,,,,,,,
2014,SS,230,MIDDLE ISLAND EAST,SS1404M051,4,1,189,2.0413,1.5856,0.5816,0.6298,,,,,,,,,,
2014,SS,230,MIDDLE ISLAND EAST,SS1404M052,4,1,191,1.415,1.5928,1.0816,0.5704,,,,,,,,,,
2014,SS,230,MIDDLE ISLAND EAST,SS1404M053,4,1,202,1.4889,2.1482,1.1723,0.35,,,,,,,,,,
2014,SS,230,MIDDLE ISLAND EAST,SS1404M054,4,1,186,1.7523,1.0614,0.7891,0.452,,,,,,,,,,
2014,SS,230,MIDDLE ISLAND EAST,SS1404M055,4,1,182,1.5704,1.3259,0.7667,0.5445,,,,,,,,,,
2014,SS,230,MIDDLE ISLAND EAST,SS1404M056,4,1,192,1.6852,1.2352,0.7593,0.4259,,,,,,,,,,
2014,SS,230,MIDDLE ISLAND EAST,SS1404M057,4,1,194,1.9853,1.263,0.9926,0.7445,,,,,,,,,,
2014,SS,230,MIDDLE ISLAND EAST,SS1404M058,4,1,198,2.0038,1.4075,0.7,0.6445,,,,,,,,,,
2014,SS,230,MIDDLE ISLAND EAST,SS1404M059,4,1,193,1.7853,1.5075,0.9075,0.4037,,,,,,,,,,
2014,SS,230,MIDDLE ISLAND EAST,SS1404M060,4,1,192,1.5818,1.3762,0.9335,0.7113,,,,,,,,,,
2014,SS,230,MIDDLE ISLAND EAST,SS1404M061,4,1,186,1.8858,1.619,0.7854,0.465,,,,,,,,,,
2014,SS,230,MIDDLE ISLAND EAST,SS1404M062,4,1,205,1.9263,1.7892,1.0113,0.1778,,,,,,,,,,
2014,SS,230,MIDDLE ISLAND NORTH,SS1404M063,4,1,214,2.1148,1.8704,1.0963,0.4481,,,,,,,,,,
2014,SS,230,MIDDLE ISLAND NORTH,SS1404M064,4,1,186,1.5482,1.3463,0.7296,0.663,,,,,,,,,,
2014,SS,230,MIDDLE ISLAND NORTH,SS1404M065,4,1,188,2.0225,1.202,1.0668,0.3075,,,,,,,,,,
2014,SS,230,MIDDLE ISLAND NORTH,SS1404M066,4,1,190,1.6148,1.4741,1.0333,0.5593,,,,,,,,,,
2014,SS,230,MIDDLE ISLAND NORTH,SS1404M067,4,1,168,1.526,1.3408,0.7667,0.3926,,,,,,,,,,
2014,SS,230,MIDDLE ISLAND NORTH,SS1404M068,4,1,200,1.5853,1.4908,0.7223,0.2852,,,,,,,,,,
2014,SS,230,MIDDLE ISLAND NORTH,SS1404M069,4,1,178,1.6281,1.4855,0.7761,0.389,,,,,,,,,,
2014,SS,230,MIDDLE ISLAND NORTH,SS1404M070,4,1,178,1.2668,1.5243,0.8594,0.5112,,,,,,,,,,
2014,SS,230,MIDDLE ISLAND NORTH,SS1404M071,4,1,194,1.4408,1.7241,1.0445,0.4315,,,,,,,,,,
2014,SS,230,MIDDLE ISLAND NORTH,SS1404M072,4,1,166,1.1779,1.2927,0.7297,0.2185,,,,,,,,,,
2014,SS,230,SHOAL ISLAND,SS1404M073,4,1,206,2.126,1.7927,1.1667,0.3259,,,,,,,,,,
2014,SS,230,SHOAL ISLAND,SS1404M074,4,1,170,1.4704,1.0426,0.8,0.2667,,,,,,,,,,
2014,SS,230,SHOAL ISLAND,SS1404M075,4,1,213,1.8704,1.5222,1.0259,0.4407,,,,,,,,,,
2014,SS,230,SHOAL ISLAND,SS1404M076,4,1,163,1.6891,1.3261,0.6149,0.3519,,,,,,,,,,
2014,SS,230,SHOAL ISLAND,SS1404M077,4,1,193,2.0453,1.6136,0.4854,0.3075,,,,,,,,,,
2014,SS,230,SHOAL ISLAND,SS1404M078,4,1,187,1.7113,1.6964,0.6149,0.6149,,,,,,,,,,
2014,SS,230,SHOAL ISLAND,SS1404M079,4,1,179,1.3834,1.5316,0.8,0.5278,,,,,,,,,,
2014,SS,230,SHOAL ISLAND,SS1404M080,4,1,177,1.8412,1.2929,0.9187,0.6224,,,,,,,,,,
2014,SS,230,SHOAL ISLAND,SS1404M081,4,1,203,1.6111,1.4852,1.0222,0.4,,,,,,,,,,
2014,SS,230,SHOAL ISLAND,SS1404M082,4,1,208,1.8871,1.6093,1.0463,0.6556,,,,,,,,,,
2014,SS,230,SHOAL ISLAND,SS1404M086,4,1,197,1.6746,1.4523,0.9855,0.6891,,,,,,,,,,
2014,SS,230,SHOAL ISLAND,SS1404M087,4,1,198,1.9152,1.6244,0.8409,0.3334,,,,,,,,,,
2014,SS,230,SHOAL ISLAND,SS1404M088,4,1,184,1.745,1.7024,0.8966,0.289,,,,,,,,,,
2014,SS,230,SHOAL ISLAND,SS1404M089,4,1,180,1.4334,1.0926,0.7593,0.4222,,,,,,,,,,
2014,SS,230,SHOAL ISLAND,SS1404M091,4,1,172,1.4929,1.4318,0.852,0.4594,,,,,,,,,,
2014,SS,230,KASIANA ISLANDS,SS1404M093,4,1,192,1.8951,1.6358,0.8429,0.326,,,,,,,,,,
2014,SS,230,KASIANA ISLANDS,SS1404M094,4,1,172,1.3096,1.3855,0.552,0.3612,,,,,,,,,,
2014,SS,230,KASIANA ISLANDS,SS1404M096,4,1,210,2.0593,1.7,0.8259,0.5148,,,,,,,,,,
2014,SS,230,KASIANA ISLANDS,SS1404M097,4,1,188,2.2223,1.4723,0.7574,0.4889,,,,,,,,,,
2014,SS,230,WATSON POINT,SS1404M098,4,1,175,1.4502,1.2724,0.8279,0.4871,,,,,,,,,,
2014,SS,230,WATSON POINT,SS1404M099,4,1,182,1.4648,1.2981,0.9037,0.8574,,,,,,,,,,
2014,SS,230,WATSON POINT,SS1404M100,4,1,203,2.0356,1.6151,1.0002,0.4853,,,,,,,,,,
2014,SS,230,WATSON POINT,SS1404M101,4,1,184,1.4487,1.2282,0.704,0.452,,,,,,,,,,
2014,SS,230,WATSON POINT,SS1404M102,4,1,204,1.8852,1.9075,0.6185,0.463,,,,,,,,,,
2014,SS,230,WATSON POINT,SS1404M104,4,1,183,1.6633,1.3206,0.8372,0.5334,,,,,,,,,,
2014,SS,230,WATSON POINT,SS1404M105,4,1,170,1.43,1.5023,0.8113,0.5668,,,,,,,,,,
2014,SS,230,HALIBUT POINT,SS1404M107,4,1,207,1.8224,1.6927,1.0816,0.5371,,,,,,,,,,
2014,SS,230,HALIBUT POINT,SS1404M108,4,1,188,1.6633,1.2373,0.9558,0.5927,,,,,,,,,,
2014,SS,230,HALIBUT POINT,SS1404M109,4,1,175,1.8302,1.2671,0.6706,0.3816,,,,,,,,,,
2014,SS,230,HALIBUT POINT,SS1404M110,4,1,185,1.5281,1.6115,0.7113,0.4242,,,,,,,,,,
2014,SS,230,HALIBUT POINT,SS1404M111,4,1,203,1.6965,1.7391,1.1483,0.6334,,,,,,,,,,
2014,SS,230,HALIBUT POINT,SS1404M112,4,1,197,1.8951,1.6265,0.8281,0.4742,,,,,,,,,,
2014,SS,230,HALIBUT POINT,SS1404M113,4,1,198,1.6538,1.7502,0.9408,0.2963,,,,,,,,,,
2014,SS,230,HALIBUT POINT,SS1404M114,4,1,204,2.0115,1.8244,1.0724,0.4982,,,,,,,,,,
2014,SS,230,HALIBUT POINT,SS1404M116,4,1,193,1.7913,1.5061,0.7929,0.5039,,,,,,,,,,
2014,SS,230,HALIBUT POINT,SS1404M117,4,1,206,1.9339,1.6319,0.8891,0.3742,,,,,,,,,,
2014,SS,230,HALIBUT POINT,SS1404M118,4,1,186,1.4172,1.0596,0.7781,0.4872,,,,,,,,,,
2014,SS,230,HALIBUT POINT,SS1404M119,4,1,198,1.8004,1.367,0.778,0.4853,,,,,,,,,,
2014,SS,230,HALIBUT POINT,SS1404M120,4,1,181,1.7963,1.1148,0.5926,0.3148,,,,,,,,,,
2014,SS,230,HALIBUT POINT,SS1404M121,4,1,196,2.0705,1.715,1.0519,0.6964,,,,,,,,,,
2014,SS,230,HALIBUT POINT,SS1404M122,4,1,188,1.4597,1.8024,0.7002,0.515,,,,,,,,,,
2014,SS,230,HALIBUT POINT,SS1404M123,4,1,193,1.8672,1.3041,0.7502,0.5539,,,,,,,,,,
2014,SS,230,BIG GAVANSKI ISLAND,SS1404M124,4,1,200,1.8913,1.3615,0.9207,0.715,,,,,,,,,,
2014,SS,230,BIG GAVANSKI ISLAND,SS1404M131,4,1,204,2.1912,1.6114,1.0558,0.576,,,,,,,,,,
2014,SS,230,BIG GAVANSKI ISLAND,SS1404M132,4,1,187,1.7631,1.3631,0.7075,0.5223,,,,,,,,,,
2014,SS,230,BIG GAVANSKI ISLAND,SS1404M134,4,1,192,1.5538,1.2686,1.013,0.6963,,,,,,,,,,
2014,SS,230,APPLE ISLANDS,SS1404M136,4,1,181,1.8984,1.0872,0.9112,0.5853,,,,,,,,,,
2014,SS,230,APPLE ISLANDS,SS1404M137,4,1,230,2.3597,1.3114,1.0669,0.2704,,,,,,,,,,
2014,SS,230,APPLE ISLANDS,SS1404M138,4,1,202,2.341,1.4816,1.0075,0.5186,,,,,,,,,,
2014,SS,230,APPLE ISLANDS,SS1404M139,4,1,185,1.5079,1.4672,0.7817,0.6261,,,,,,,,,,
2014,SS,230,APPLE ISLANDS,SS1404M140,4,1,193,1.1595,1.6689,0.9669,0.5631,,,,,,,,,,
2014,SS,230,APPLE ISLANDS,SS1404M141,4,1,194,1.832,1.3948,1.2022,0.4705,,,,,,,,,,
2014,SS,230,APPLE ISLANDS,SS1404M142,4,1,197,1.6689,1.8504,1.0372,0.5853,,,,,,,,,,
